,game_identifier,image_path,centre_tile,context_string,features
17618,kid_icarus,../data/context_data/kid_icarus/T/#D-TTT--T.png,T,#D-TTT--T,"['solid', 'passable']"
5125,lode_runner,../data/context_data/lode_runner/@/@@@@@#@#b.png,@,@@@@@#@#b,"['passable', 'empty']"
23989,loz,../data/context_data/loz/-/WWW------.png,-,WWW------,"['passable', 'empty']"
6742,lode_runner,../data/context_data/lode_runner/-/BBb#--#@@.png,-,BBb#--#@@,"['passable', 'climbable']"
17691,kid_icarus,../data/context_data/kid_icarus/-/-H#------.png,-,-H#------,"['passable', 'empty']"
9717,lode_runner,../data/context_data/lode_runner/#/@@@@#b   .png,#,@@@@#b   ,"['passable', 'climbable']"
14408,lode_runner,../data/context_data/lode_runner/b/@bBBbBbbb.png,b,@bBBbBbbb,"['solid', 'breakable']"
22457,smb,../data/context_data/smb/>/-EX<>X[]X.png,>,-EX<>X[]X,"['solid', 'pipe']"
22594,smb,../data/context_data/smb/X/-XS-X--X-.png,X,-XS-X--X-,['solid']
14970,lode_runner,../data/context_data/lode_runner/b/@@Gbbb@@G.png,b,@@Gbbb@@G,"['solid', 'breakable']"
15319,lode_runner,../data/context_data/lode_runner/b/b@@bbb   .png,b,b@@bbb   ,"['solid', 'breakable']"
3557,lode_runner,../data/context_data/lode_runner/@/@bb@@@#BB.png,@,@bb@@@#BB,"['passable', 'empty']"
11370,lode_runner,../data/context_data/lode_runner/#/b#@B#@@#@.png,#,b#@B#@@#@,"['passable', 'climbable']"
15300,lode_runner,../data/context_data/lode_runner/b/   bbbbB-.png,b,   bbbbB-,"['solid', 'breakable']"
20817,megaman,../data/context_data/megaman/-/#|#------.png,-,#|#------,"['passable', 'empty']"
10902,lode_runner,../data/context_data/lode_runner/#/@@G###@#b.png,#,@@G###@#b,"['passable', 'climbable']"
690,lode_runner,../data/context_data/lode_runner/G/#@@#G@   .png,G,#@@#G@   ,"['passable', 'collectable']"
1925,lode_runner,../data/context_data/lode_runner/@/@bbG@@bbb.png,@,@bbG@@bbb,"['passable', 'empty']"
15411,lode_runner,../data/context_data/lode_runner/b/GGbbb@@@@.png,b,GGbbb@@@@,"['solid', 'breakable']"
22093,smb,../data/context_data/smb/-/---o---o-.png,-,---o---o-,"['passable', 'empty']"
11283,lode_runner,../data/context_data/lode_runner/#/@@@b#B@#@.png,#,@@@b#B@#@,"['passable', 'climbable']"
22015,smb,../data/context_data/smb/-/X-----ooo.png,-,X-----ooo,"['passable', 'empty']"
19523,megaman,../data/context_data/megaman/#/ ## ##   .png,#, ## ##   ,['solid']
12680,lode_runner,../data/context_data/lode_runner/#/@@@@#b@bb.png,#,@@@@#b@bb,"['passable', 'climbable']"
3327,lode_runner,../data/context_data/lode_runner/@/@-@@@-@G@.png,@,@-@@@-@G@,"['passable', 'empty']"
5651,lode_runner,../data/context_data/lode_runner/@/#b@#@bB#G.png,@,#b@#@bB#G,"['passable', 'empty']"
22052,smb,../data/context_data/smb/-/---X-S---.png,-,---X-S---,"['passable', 'empty']"
1761,lode_runner,../data/context_data/lode_runner/@/#@-#@@#-@.png,@,#@-#@@#-@,"['passable', 'empty']"
5131,lode_runner,../data/context_data/lode_runner/@/bbb@@-bbG.png,@,bbb@@-bbG,"['passable', 'empty']"
23641,smb,../data/context_data/smb/S/--ESSSSSS.png,S,--ESSSSSS,"['solid', 'breakable']"
10972,lode_runner,../data/context_data/lode_runner/#/b#-b#@-#@.png,#,b#-b#@-#@,"['passable', 'climbable']"
5903,lode_runner,../data/context_data/lode_runner/@/@@#@@#@bb.png,@,@@#@@#@bb,"['passable', 'empty']"
1504,lode_runner,../data/context_data/lode_runner/@/E@@@@@#-@.png,@,E@@@@@#-@,"['passable', 'empty']"
14151,lode_runner,../data/context_data/lode_runner/b/@bbbbG@@@.png,b,@bbbbG@@@,"['solid', 'breakable']"
13378,lode_runner,../data/context_data/lode_runner/b/b#@@bb#G@.png,b,b#@@bb#G@,"['solid', 'breakable']"
16021,lode_runner,../data/context_data/lode_runner/b/ b# bb Bb.png,b, b# bb Bb,"['solid', 'breakable']"
4158,lode_runner,../data/context_data/lode_runner/@/#bbb@-@@@.png,@,#bbb@-@@@,"['passable', 'empty']"
23249,smb,../data/context_data/smb/-/------XSS.png,-,------XSS,"['passable', 'empty']"
1254,lode_runner,../data/context_data/lode_runner/@/@@@G@@bbb.png,@,@@@G@@bbb,"['passable', 'empty']"
12484,lode_runner,../data/context_data/lode_runner/#/@#b@#bb#b.png,#,@#b@#bb#b,"['passable', 'climbable']"
2803,lode_runner,../data/context_data/lode_runner/@/b###@@GGG.png,@,b###@@GGG,"['passable', 'empty']"
14264,lode_runner,../data/context_data/lode_runner/b/@@ bb @E .png,b,@@ bb @E ,"['solid', 'breakable']"
19769,megaman,../data/context_data/megaman/#/--###-##-.png,#,--###-##-,['solid']
12064,lode_runner,../data/context_data/lode_runner/#/@#@G#BB#B.png,#,@#@G#BB#B,"['passable', 'climbable']"
775,lode_runner,../data/context_data/lode_runner/G/#bb@G@bbb.png,G,#bb@G@bbb,"['passable', 'collectable']"
5229,lode_runner,../data/context_data/lode_runner/@/b@#b@#@E#.png,@,b@#b@#@E#,"['passable', 'empty']"
5855,lode_runner,../data/context_data/lode_runner/@/@#@#@#@@@.png,@,@#@#@#@@@,"['passable', 'empty']"
60,lode_runner,../data/context_data/lode_runner/G/@@BGGGbbb.png,G,@@BGGGbbb,"['passable', 'collectable']"
3501,lode_runner,../data/context_data/lode_runner/@/@@@@@@-@b.png,@,@@@@@@-@b,"['passable', 'empty']"
15215,lode_runner,../data/context_data/lode_runner/b/bb-bb#bb#.png,b,bb-bb#bb#,"['solid', 'breakable']"
10034,lode_runner,../data/context_data/lode_runner/#/-@ b# B# .png,#,-@ b# B# ,"['passable', 'climbable']"
20755,megaman,../data/context_data/megaman/-/-##---HHH.png,-,-##---HHH,"['passable', 'empty']"
14384,lode_runner,../data/context_data/lode_runner/b/BBBbbbbbb.png,b,BBBbbbbbb,"['solid', 'breakable']"
2855,lode_runner,../data/context_data/lode_runner/@/bBB@@G#BB.png,@,bBB@@G#BB,"['passable', 'empty']"
13579,lode_runner,../data/context_data/lode_runner/b/b@@bbbGE@.png,b,b@@bbbGE@,"['solid', 'breakable']"
8516,lode_runner,../data/context_data/lode_runner/B/#bbbBB@@@.png,B,#bbbBB@@@,['solid']
6141,lode_runner,../data/context_data/lode_runner/@/bbbb@-@#@.png,@,bbbb@-@#@,"['passable', 'empty']"
8587,lode_runner,../data/context_data/lode_runner/B/@@@bB#@##.png,B,@@@bB#@##,['solid']
2518,lode_runner,../data/context_data/lode_runner/@/@@bB@@Bb@.png,@,@@bB@@Bb@,"['passable', 'empty']"
22126,smb,../data/context_data/smb/-/--S----E-.png,-,--S----E-,"['passable', 'empty']"
12078,lode_runner,../data/context_data/lode_runner/#/@@ @# b# .png,#,@@ @# b# ,"['passable', 'climbable']"
12297,lode_runner,../data/context_data/lode_runner/#/-#@@#-@@@.png,#,-#@@#-@@@,"['passable', 'climbable']"
12993,lode_runner,../data/context_data/lode_runner/b/@@bbb##@#.png,b,@@bbb##@#,"['solid', 'breakable']"
8869,lode_runner,../data/context_data/lode_runner/B/##GBBBB@@.png,B,##GBBBB@@,['solid']
2310,lode_runner,../data/context_data/lode_runner/@/bbb@@@E@G.png,@,bbb@@@E@G,"['passable', 'empty']"
22487,smb,../data/context_data/smb/X/-EX-XXXXX.png,X,-EX-XXXXX,['solid']
23140,smb,../data/context_data/smb/-/--<--[--[.png,-,--<--[--[,"['passable', 'empty']"
11377,lode_runner,../data/context_data/lode_runner/#/b@@##b#bb.png,#,b@@##b#bb,"['passable', 'climbable']"
13055,lode_runner,../data/context_data/lode_runner/b/b@@bb@@bG.png,b,b@@bb@@bG,"['solid', 'breakable']"
21803,smb,../data/context_data/smb/[/X[]X[]XXX.png,[,X[]X[]XXX,"['solid', 'pipe']"
8107,lode_runner,../data/context_data/lode_runner/B/@#b#Bb#Bb.png,B,@#b#Bb#Bb,['solid']
14782,lode_runner,../data/context_data/lode_runner/b/ #G bb bb.png,b, #G bb bb,"['solid', 'breakable']"
10312,lode_runner,../data/context_data/lode_runner/#/-#-@#E@#b.png,#,-#-@#E@#b,"['passable', 'climbable']"
13190,lode_runner,../data/context_data/lode_runner/b/b@@@b@#b@.png,b,b@@@b@#b@,"['solid', 'breakable']"
379,lode_runner,../data/context_data/lode_runner/G/@@@@G@Gbb.png,G,@@@@G@Gbb,"['passable', 'collectable']"
5638,lode_runner,../data/context_data/lode_runner/@/---@@bbBb.png,@,---@@bbBb,"['passable', 'empty']"
23305,smb,../data/context_data/smb/-/-----?-S?.png,-,-----?-S?,"['passable', 'empty']"
4135,lode_runner,../data/context_data/lode_runner/@/#--@@@@@@.png,@,#--@@@@@@,"['passable', 'empty']"
490,lode_runner,../data/context_data/lode_runner/G/@@@GGEbbb.png,G,@@@GGEbbb,"['passable', 'collectable']"
17078,lode_runner,../data/context_data/lode_runner/b/@@@bbb-@G.png,b,@@@bbb-@G,"['solid', 'breakable']"
1561,lode_runner,../data/context_data/lode_runner/@/b@#b@#b##.png,@,b@#b@#b##,"['passable', 'empty']"
16389,lode_runner,../data/context_data/lode_runner/b/--@bb#BB#.png,b,--@bb#BB#,"['solid', 'breakable']"
22003,smb,../data/context_data/smb/-/   ---ooo.png,-,   ---ooo,"['passable', 'empty']"
19667,megaman,../data/context_data/megaman/#/-##-##-##.png,#,-##-##-##,['solid']
12603,lode_runner,../data/context_data/lode_runner/#/#b ## b# .png,#,#b ## b# ,"['passable', 'climbable']"
20888,megaman,../data/context_data/megaman/H/--#HH####.png,H,--#HH####,"['solid', 'hazard']"
25273,loz,../data/context_data/loz/W/DW DW WW .png,W,DW DW WW ,"['solid', 'wall']"
18292,kid_icarus,../data/context_data/kid_icarus/#/-#####--#.png,#,-#####--#,['solid']
6734,lode_runner,../data/context_data/lode_runner/-/--@--@-@b.png,-,--@--@-@b,"['passable', 'climbable']"
24415,loz,../data/context_data/loz/F/IIFFFFIII.png,F,IIFFFFIII,['solid']
20202,megaman,../data/context_data/megaman/@/-#-@@@@@@.png,@,-#-@@@@@@,['empty']
9077,lode_runner,../data/context_data/lode_runner/B/bB@BB@BB@.png,B,bB@BB@BB@,['solid']
24247,loz,../data/context_data/loz/B/FBFBBFFFF.png,B,FBFBBFFFF,"['solid', 'block']"
15983,lode_runner,../data/context_data/lode_runner/b/b#@bb#@@@.png,b,b#@bb#@@@,"['solid', 'breakable']"
11549,lode_runner,../data/context_data/lode_runner/#/@E@@#@b#b.png,#,@E@@#@b#b,"['passable', 'climbable']"
7103,lode_runner,../data/context_data/lode_runner/-/@@#--#G@@.png,-,@@#--#G@@,"['passable', 'climbable']"
7657,lode_runner,../data/context_data/lode_runner/-/@@@---bBb.png,-,@@@---bBb,"['passable', 'climbable']"
269,lode_runner,../data/context_data/lode_runner/G/@bb@G@   .png,G,@bb@G@   ,"['passable', 'collectable']"
14992,lode_runner,../data/context_data/lode_runner/b/@b@@bG@b@.png,b,@b@@bG@b@,"['solid', 'breakable']"
11487,lode_runner,../data/context_data/lode_runner/#/###b####@.png,#,###b####@,"['passable', 'climbable']"
11201,lode_runner,../data/context_data/lode_runner/#/@#@b#B@#@.png,#,@#@b#B@#@,"['passable', 'climbable']"
21417,megaman,../data/context_data/megaman/#/B##B#####.png,#,B##B#####,['solid']
18440,kid_icarus,../data/context_data/kid_icarus/#/----#----.png,#,----#----,['solid']
6061,lode_runner,../data/context_data/lode_runner/@/@b@b@@#--.png,@,@b@b@@#--,"['passable', 'empty']"
4263,lode_runner,../data/context_data/lode_runner/@/@@@@@@@@B.png,@,@@@@@@@@B,"['passable', 'empty']"
24927,loz,../data/context_data/loz/F/FFPFFPPFP.png,F,FFPFFPPFP,['solid']
17971,kid_icarus,../data/context_data/kid_icarus/-/##---#--#.png,-,##---#--#,"['passable', 'empty']"
12966,lode_runner,../data/context_data/lode_runner/b/#G@bb#bb#.png,b,#G@bb#bb#,"['solid', 'breakable']"
22092,smb,../data/context_data/smb/-/E--E----X.png,-,E--E----X,"['passable', 'empty']"
56,lode_runner,../data/context_data/lode_runner/G/#@@#G@bbb.png,G,#@@#G@bbb,"['passable', 'collectable']"
14703,lode_runner,../data/context_data/lode_runner/b/@E#bb#@@#.png,b,@E#bb#@@#,"['solid', 'breakable']"
14375,lode_runner,../data/context_data/lode_runner/b/ b# bb @@.png,b, b# bb @@,"['solid', 'breakable']"
17773,kid_icarus,../data/context_data/kid_icarus/-/H--#-----.png,-,H--#-----,"['passable', 'empty']"
24750,loz,../data/context_data/loz/F/FFDFFDFBW.png,F,FFDFFDFBW,['solid']
11372,lode_runner,../data/context_data/lode_runner/#/ @@ #B #@.png,#, @@ #B #@,"['passable', 'climbable']"
23691,smb,../data/context_data/smb/S/----S-S-S.png,S,----S-S-S,"['solid', 'breakable']"
808,lode_runner,../data/context_data/lode_runner/G/@@@@G@bBB.png,G,@@@@G@bBB,"['passable', 'collectable']"
4767,lode_runner,../data/context_data/lode_runner/@/@@@G@@bBB.png,@,@@@G@@bBB,"['passable', 'empty']"
23270,smb,../data/context_data/smb/-/-S---?--?.png,-,-S---?--?,"['passable', 'empty']"
12353,lode_runner,../data/context_data/lode_runner/#/GGG###GGG.png,#,GGG###GGG,"['passable', 'climbable']"
13382,lode_runner,../data/context_data/lode_runner/b/@b-@b@bb@.png,b,@b-@b@bb@,"['solid', 'breakable']"
47,lode_runner,../data/context_data/lode_runner/G/@@@@Gb#b-.png,G,@@@@Gb#b-,"['passable', 'collectable']"
5992,lode_runner,../data/context_data/lode_runner/@/b@#B@#bG#.png,@,b@#B@#bG#,"['passable', 'empty']"
11509,lode_runner,../data/context_data/lode_runner/#/ bb #b #@.png,#, bb #b #@,"['passable', 'climbable']"
15902,lode_runner,../data/context_data/lode_runner/b/bGGbbbGbb.png,b,bGGbbbGbb,"['solid', 'breakable']"
9007,lode_runner,../data/context_data/lode_runner/B/bbbbB@bB@.png,B,bbbbB@bB@,['solid']
18998,megaman,../data/context_data/megaman/-/-----#-##.png,-,-----#-##,"['passable', 'empty']"
13799,lode_runner,../data/context_data/lode_runner/b/BBbbb@bb@.png,b,BBbbb@bb@,"['solid', 'breakable']"
15112,lode_runner,../data/context_data/lode_runner/b/bb@@b@#b@.png,b,bb@@b@#b@,"['solid', 'breakable']"
25341,loz,../data/context_data/loz/W/BWWBWWFDW.png,W,BWWBWWFDW,"['solid', 'wall']"
8436,lode_runner,../data/context_data/lode_runner/B/@BbbBbbbb.png,B,@BbbBbbbb,['solid']
8609,lode_runner,../data/context_data/lode_runner/B/#bb#BB#B@.png,B,#bb#BB#B@,['solid']
8462,lode_runner,../data/context_data/lode_runner/B/GB#GB#@B#.png,B,GB#GB#@B#,['solid']
22531,smb,../data/context_data/smb/X/]E-XXX   .png,X,]E-XXX   ,['solid']
20551,megaman,../data/context_data/megaman/-/--B--BBBB.png,-,--B--BBBB,"['passable', 'empty']"
2400,lode_runner,../data/context_data/lode_runner/@/b@bb@@---.png,@,b@bb@@---,"['passable', 'empty']"
6313,lode_runner,../data/context_data/lode_runner/@/@bb@@@BbB.png,@,@bb@@@BbB,"['passable', 'empty']"
4614,lode_runner,../data/context_data/lode_runner/@/#@@@@@bb@.png,@,#@@@@@bb@,"['passable', 'empty']"
7044,lode_runner,../data/context_data/lode_runner/-/@@@---GE@.png,-,@@@---GE@,"['passable', 'climbable']"
300,lode_runner,../data/context_data/lode_runner/G/G#@#G@bbb.png,G,G#@#G@bbb,"['passable', 'collectable']"
9632,lode_runner,../data/context_data/lode_runner/#/-@ ## @# .png,#,-@ ## @# ,"['passable', 'climbable']"
22782,smb,../data/context_data/smb/S/-SS-SSoSS.png,S,-SS-SSoSS,"['solid', 'breakable']"
8912,lode_runner,../data/context_data/lode_runner/B/   bBBbbb.png,B,   bBBbbb,['solid']
16900,lode_runner,../data/context_data/lode_runner/b/bbb#bb##b.png,b,bbb#bb##b,"['solid', 'breakable']"
5315,lode_runner,../data/context_data/lode_runner/@/#@@#@@##@.png,@,#@@#@@##@,"['passable', 'empty']"
4292,lode_runner,../data/context_data/lode_runner/@/@@#@@##G#.png,@,@@#@@##G#,"['passable', 'empty']"
3142,lode_runner,../data/context_data/lode_runner/@/@@@@@@#Gb.png,@,@@@@@@#Gb,"['passable', 'empty']"
12217,lode_runner,../data/context_data/lode_runner/#/#@@b#b@@@.png,#,#@@b#b@@@,"['passable', 'climbable']"
4262,lode_runner,../data/context_data/lode_runner/@/#@b@@b@@b.png,@,#@b@@b@@b,"['passable', 'empty']"
5817,lode_runner,../data/context_data/lode_runner/@/#@E-@@@-@.png,@,#@E-@@@-@,"['passable', 'empty']"
16720,lode_runner,../data/context_data/lode_runner/b/-@GEbbbbb.png,b,-@GEbbbbb,"['solid', 'breakable']"
20552,megaman,../data/context_data/megaman/-/#--#--#tt.png,-,#--#--#tt,"['passable', 'empty']"
10118,lode_runner,../data/context_data/lode_runner/#/B@@b#b##b.png,#,B@@b#b##b,"['passable', 'climbable']"
1919,lode_runner,../data/context_data/lode_runner/@/bb#@@#GG#.png,@,bb#@@#GG#,"['passable', 'empty']"
8560,lode_runner,../data/context_data/lode_runner/B/BB@bB@@B@.png,B,BB@bB@@B@,['solid']
8461,lode_runner,../data/context_data/lode_runner/B/G@#BBbBBB.png,B,G@#BBbBBB,['solid']
5924,lode_runner,../data/context_data/lode_runner/@/@@B@@@@BB.png,@,@@B@@@@BB,"['passable', 'empty']"
22006,smb,../data/context_data/smb/-/ES->--]--.png,-,ES->--]--,"['passable', 'empty']"
9096,lode_runner,../data/context_data/lode_runner/B/@GG@BB@bB.png,B,@GG@BB@bB,['solid']
10446,lode_runner,../data/context_data/lode_runner/#/##b@##@##.png,#,##b@##@##,"['passable', 'climbable']"
5484,lode_runner,../data/context_data/lode_runner/@/B@bb@bB@B.png,@,B@bb@bB@B,"['passable', 'empty']"
16763,lode_runner,../data/context_data/lode_runner/b/@@Gbbbb##.png,b,@@Gbbbb##,"['solid', 'breakable']"
7893,lode_runner,../data/context_data/lode_runner/B/Bb@bB@BB@.png,B,Bb@bB@BB@,['solid']
13871,lode_runner,../data/context_data/lode_runner/b/@@E#bb#b@.png,b,@@E#bb#b@,"['solid', 'breakable']"
10602,lode_runner,../data/context_data/lode_runner/#/@@@####@@.png,#,@@@####@@,"['passable', 'climbable']"
8574,lode_runner,../data/context_data/lode_runner/B/@@EBBB---.png,B,@@EBBB---,['solid']
6050,lode_runner,../data/context_data/lode_runner/@/-@@@@@---.png,@,-@@@@@---,"['passable', 'empty']"
18551,kid_icarus,../data/context_data/kid_icarus/#/ #T ## ##.png,#, #T ## ##,['solid']
10894,lode_runner,../data/context_data/lode_runner/#/######BG@.png,#,######BG@,"['passable', 'climbable']"
16258,lode_runner,../data/context_data/lode_runner/b/@@@bb--b@.png,b,@@@bb--b@,"['solid', 'breakable']"
15100,lode_runner,../data/context_data/lode_runner/b/EbbbbBBG@.png,b,EbbbbBBG@,"['solid', 'breakable']"
15914,lode_runner,../data/context_data/lode_runner/b/@b@Bbb@@@.png,b,@b@Bbb@@@,"['solid', 'breakable']"
4985,lode_runner,../data/context_data/lode_runner/@/#b##@@#@@.png,@,#b##@@#@@,"['passable', 'empty']"
8421,lode_runner,../data/context_data/lode_runner/B/#BB#BbbbB.png,B,#BB#BbbbB,['solid']
22962,smb,../data/context_data/smb/-/QQQ------.png,-,QQQ------,"['passable', 'empty']"
16568,lode_runner,../data/context_data/lode_runner/b/#@b#b@bbb.png,b,#@b#b@bbb,"['solid', 'breakable']"
23892,loz,../data/context_data/loz/O/DWWOOOOOO.png,O,DWWOOOOOO,"['element', 'block']"
5615,lode_runner,../data/context_data/lode_runner/@/##@@@#@@@.png,@,##@@@#@@@,"['passable', 'empty']"
7014,lode_runner,../data/context_data/lode_runner/-/@@@@-@#@b.png,-,@@@@-@#@b,"['passable', 'climbable']"
16302,lode_runner,../data/context_data/lode_runner/b/bG@bbb@b@.png,b,bG@bbb@b@,"['solid', 'breakable']"
7218,lode_runner,../data/context_data/lode_runner/-/-@G@-#-@#.png,-,-@G@-#-@#,"['passable', 'climbable']"
6973,lode_runner,../data/context_data/lode_runner/-/@@@---@E@.png,-,@@@---@E@,"['passable', 'climbable']"
12462,lode_runner,../data/context_data/lode_runner/#/b#Gb#bb#b.png,#,b#Gb#bb#b,"['passable', 'climbable']"
12588,lode_runner,../data/context_data/lode_runner/#/bbb###b#@.png,#,bbb###b#@,"['passable', 'climbable']"
5302,lode_runner,../data/context_data/lode_runner/@/#G@G@B@BB.png,@,#G@G@B@BB,"['passable', 'empty']"
21432,megaman,../data/context_data/megaman/#/-##B##B##.png,#,-##B##B##,['solid']
2202,lode_runner,../data/context_data/lode_runner/@/@-#b@#b@-.png,@,@-#b@#b@-,"['passable', 'empty']"
2050,lode_runner,../data/context_data/lode_runner/@/@#@@@b@@b.png,@,@#@@@b@@b,"['passable', 'empty']"
21132,megaman,../data/context_data/megaman/#/##|###HHH.png,#,##|###HHH,['solid']
10895,lode_runner,../data/context_data/lode_runner/#/b####Gbb#.png,#,b####Gbb#,"['passable', 'climbable']"
0,lode_runner,../data/context_data/lode_runner/G/bb#@G#   .png,G,bb#@G#   ,"['passable', 'collectable']"
6233,lode_runner,../data/context_data/lode_runner/@/#@@b@bb@b.png,@,#@@b@bb@b,"['passable', 'empty']"
23766,loz,../data/context_data/loz/P/WPFWPPWWW.png,P,WPFWPPWWW,"['element', 'block']"
25017,loz,../data/context_data/loz/F/FFIFFIFFF.png,F,FFIFFIFFF,['solid']
18437,kid_icarus,../data/context_data/kid_icarus/#/---##-###.png,#,---##-###,['solid']
5019,lode_runner,../data/context_data/lode_runner/@/#b #@ #@ .png,@,#b #@ #@ ,"['passable', 'empty']"
17798,kid_icarus,../data/context_data/kid_icarus/-/------H#-.png,-,------H#-,"['passable', 'empty']"
10085,lode_runner,../data/context_data/lode_runner/#/bbbb##b#b.png,#,bbbb##b#b,"['passable', 'climbable']"
25266,loz,../data/context_data/loz/W/WWWWWW--W.png,W,WWWWWW--W,"['solid', 'wall']"
20812,megaman,../data/context_data/megaman/-/#--#--#BB.png,-,#--#--#BB,"['passable', 'empty']"
1891,lode_runner,../data/context_data/lode_runner/@/b#@#@@@@@.png,@,b#@#@@@@@,"['passable', 'empty']"
23653,smb,../data/context_data/smb/S/SS-SS-SS-.png,S,SS-SS-SS-,"['solid', 'breakable']"
23139,smb,../data/context_data/smb/-/o--------.png,-,o--------,"['passable', 'empty']"
8656,lode_runner,../data/context_data/lode_runner/B/@Bb@B@@B@.png,B,@Bb@B@@B@,['solid']
21856,smb,../data/context_data/smb/?/---S?S---.png,?,---S?S---,"['solid', 'collectable']"
12200,lode_runner,../data/context_data/lode_runner/#/@@-b#@b#b.png,#,@@-b#@b#b,"['passable', 'climbable']"
24160,loz,../data/context_data/loz/I/IIFFIFFII.png,I,IIFFIFFII,"['element', 'block']"
16173,lode_runner,../data/context_data/lode_runner/b/bbb@bb#@@.png,b,bbb@bb#@@,"['solid', 'breakable']"
577,lode_runner,../data/context_data/lode_runner/G/bbbbGGbbb.png,G,bbbbGGbbb,"['passable', 'collectable']"
